kew_internal_concept_db,kew_internal_concept_id,kingdom,phylum,h_class,h_order,family,genus,species,infraspecific_type,infraspecific_description,author,taxonomic_status,med_ref_count,med_ref_count_for_synonyms,confidence_level,unii,kew_internal_species_concept_identifier,kew_internal_name_identifier
wcsCmp,808424,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,fukanensis,,,K.M.Shen,Accepted,4,0,H,38CU7OE3MF,,842281-1
wcsCmp,808435,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,glauca,,,L.,Accepted,0,1,M,,,
wcsCmp,808445,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,gummosa,,,Boiss.,Accepted,6,0,H,Y1OJQ3NH25,,842298-1
wcsCmp,808452,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,hermonis,,,Boiss.,Accepted,1,0,M,,,842303-1
wcsCmp,808466,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,jaeschkeana,,,Vatke,Accepted,3,0,M,,,842316-1
wcsCmp,808547,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,moschata,,,(H.Reinsch) Koso-Pol.,Accepted,1,6,M,,,842394-1
wcsCmp,808551,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,narthex,,,Boiss.,Accepted,7,0,H,9153Z199VV,,842398-1
wcsCmp,808574,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,orientalis,,,L.,Accepted,1,0,M,,,842425-1
wcsCmp,808592,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,persica,,,Willd.,Accepted,2,0,M,,,842442-1
wcsCmp,808625,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,rubricaulis,,,Boiss.,Accepted,3,0,M,,,842472-1
wcsCmp,808652,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,sinkiangensis,,,K.M.Shen,Accepted,5,0,H,50373BYM7K,,842501-1
wcsCmp,808707,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Ferula,varia,,,(Schrenk) Trautv.,Accepted,0,1,M,,,
wcsCmp,809250,Plantae,Angiospermae,Eudicots,Cucurbitales,Cucurbitaceae,Fevillea,cordifolia,,,L.,Accepted,3,0,M,,,104422-2
wcsCmp,809274,Plantae,Angiospermae,Eudicots,Cucurbitales,Cucurbitaceae,Fevillea,trilobata,,,L.,Accepted,2,0,M,,,104434-2
wcsCmp,809317,Plantae,Angiospermae,Eudicots,Ranunculales,Menispermaceae,Fibraurea,recisa,,,Pierre,Accepted,4,0,H,0HJW52CC8Z,,580825-1
wcsCmp,809318,Plantae,Angiospermae,Eudicots,Ranunculales,Menispermaceae,Fibraurea,tinctoria,,,Lour.,Accepted,1,0,M,,,580826-1
wcsCmp,809356,Plantae,Angiospermae,Eudicots,Ranunculales,Ranunculaceae,Ficaria,verna,,,Huds.,Accepted,5,8,M,,,
wcsCmp,809367,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,abutilifolia,,,(Miq.) Miq.,Accepted,2,0,M,,,852334-1
wcsCmp,809385,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,adenosperma,,,Miq.,Accepted,1,0,M,,,852345-1
wcsCmp,809391,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,adhatodifolia,,,Schott,Accepted,1,0,M,,,
wcsCmp,809432,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,altissima,,,Blume,Accepted,1,0,M,,,852369-1
wcsCmp,809441,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,americana,,,Aubl.,Accepted,0,0,M,,,
wcsCmp,809444,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,ampelos,,,Burm.f.,Accepted,1,0,M,,,852377-1
wcsCmp,809459,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,amplissima,,,Sm.,Accepted,0,1,M,,,
wcsCmp,809534,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,arnottiana,,,(Miq.) Miq.,Accepted,4,0,H,PI3JP6HP71,,852422-1
wcsCmp,809548,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,asperifolia,,,Miq.,Accepted,2,1,M,,,852432-1
wcsCmp,809576,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,aurea,,,Nutt.,Accepted,1,1,M,,,
wcsCmp,809603,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,baeuerlenii,,,King,Accepted,1,0,M,,,852462-1
wcsCmp,809629,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,barclayana,,,(Miq.) Miq.,Accepted,1,0,M,,,852470-1
wcsCmp,809652,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,benghalensis,,,L.,Accepted,7,0,H,7C22W1C02Y,,852482-1
wcsCmp,809661,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,benjamina,,,L.,Accepted,1,0,M,,,852486-1
wcsCmp,809716,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,botryocarpa,,,Miq.,Accepted,1,0,M,,,852512-1
wcsCmp,809771,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,caballina,,,Standl.,Accepted,1,0,M,,,
wcsCmp,809800,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,calopilina,,,Diels,Accepted,1,0,M,,,583303-1
wcsCmp,809827,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,carica,,,L.,Accepted,18,0,H,MAW09HMQ3X,,852556-1
wcsCmp,809845,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,casapiensis,,,(Miq.) Miq.,Accepted,1,0,M,,,852560-1
wcsCmp,809870,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,caulocarpa,,,(Miq.) Miq.,Accepted,0,1,M,,,
wcsCmp,810030,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,copiosa,,,Steud.,Accepted,1,0,M,,,852661-1
wcsCmp,810083,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,craterostoma,,,Warb. ex Mildbr. & Burret,Accepted,0,1,M,,,
wcsCmp,810092,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,cuatrecasasiana,,,Dugand,Accepted,0,1,M,,,
wcsCmp,810127,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,cyathistipula,,,Warb.,Accepted,1,0,M,,,852705-1
wcsCmp,810145,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,dalhousiae,,,(Miq.) Miq.,Accepted,1,0,M,,,852716-1
wcsCmp,810148,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,dammaropsis,,,Diels,Accepted,1,0,M,,,583413-1
wcsCmp,810169,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,deltoidea,,,Jack,Accepted,2,0,M,,,852727-1
wcsCmp,810261,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,drupacea,,,Thunb.,Accepted,0,2,M,,,
wcsCmp,810307,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,elastica,,,Roxb. ex Hornem.,Accepted,1,0,M,,,
wcsCmp,810375,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,exasperata,,,Vahl,Accepted,4,1,H,FH6Y4LMZ8I,,852817-1
wcsCmp,810381,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,eximia,,,Schott,Accepted,1,0,M,,,852825-1
wcsCmp,810424,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,fistulosa,,,Reinw. ex Blume,Accepted,1,0,M,,,852846-1
wcsCmp,810584,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,glumosa,,,Delile,Accepted,2,0,M,,,852908-1
wcsCmp,810671,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,habrophylla,,,G.Benn. ex Seem.,Accepted,0,1,M,,,
wcsCmp,810720,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,heterophylla,,,L.f.,Accepted,1,0,M,,,852970-1
wcsCmp,810756,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,hispida,,,L.f.,Accepted,6,0,M,,,852981-1
wcsCmp,810862,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,ingens,,,(Miq.) Miq.,Accepted,3,0,M,,,853021-1
wcsCmp,810868,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,insipida,,,Willd.,Accepted,3,1,M,,,853024-1
wcsCmp,810991,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,lacor,,,Buch.-Ham.,Accepted,3,0,M,,,853069-1
wcsCmp,811061,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,laurifolia,,,Lam.,Accepted,0,1,M,,,
wcsCmp,811082,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,lepicarpa,,,Blume,Accepted,0,1,M,,,
wcsCmp,811175,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,luschnathiana,,,(Miq.) Miq.,Accepted,1,0,M,,,
wcsCmp,811176,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,lutea,,,Vahl,Accepted,1,1,M,,,853155-1
wcsCmp,811185,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,macbridei,,,Standl.,Accepted,1,0,M,,,104612-2
wcsCmp,811280,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,maxima,,,Mill.,Accepted,2,2,M,,,853200-1
wcsCmp,811321,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,microcarpa,,,L.f.,Accepted,2,0,H,,,853217-1
wcsCmp,811398,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,mucuso,,,Welw. ex Ficalho,Accepted,1,0,M,,,583844-1
wcsCmp,811432,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,nasuta,,,Summerh.,Accepted,1,0,M,,,583855-1
wcsCmp,811434,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,natalensis,,,Hochst.,Accepted,3,0,M,,,853264-1
wcsCmp,811436,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,natalensis,subsp.,leprieurii,(Miq.) C.C.Berg,Accepted,0,2,M,,811434,
wcsCmp,811495,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,nymphaeifolia,,,Mill.,Accepted,2,0,M,,,853301-1
wcsCmp,811499,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,obliqua,,,G.Forst.,Accepted,1,0,M,,,853304-1
wcsCmp,811522,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,obtusifolia,,,Kunth,Accepted,2,1,M,,,853317-1
wcsCmp,811603,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,pachyrrhachis,,,K.Schum. & Lauterb.,Accepted,1,0,M,,,853348-1
wcsCmp,811616,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,pallida,,,Vahl,Accepted,1,0,M,,,853355-1
wcsCmp,811619,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,palmata,,,Forssk.,Accepted,1,0,M,,,853358-1
wcsCmp,811649,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,paraensis,,,(Miq.) Miq.,Accepted,1,0,M,,,1004295-2
wcsCmp,811654,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,parietalis,,,Blume,Accepted,1,0,M,,,853377-1
wcsCmp,811707,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,pertusa,,,L.f.,Accepted,1,2,M,,,853405-1
wcsCmp,811713,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,petiolaris,,,Kunth,Accepted,1,1,M,,,853408-1
wcsCmp,811761,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,platyphylla,,,Delile,Accepted,3,0,M,R50NMF3N1B,,853433-1
wcsCmp,811873,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,prolixa,,,G.Forst.,Accepted,1,0,M,,,853478-1
wcsCmp,811930,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,pumila,,,L.,Accepted,4,0,M,HG344M4TH8,,853513-1
wcsCmp,811932,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,pumila,var.,awkeotsang,(Makino) Corner,Accepted,1,0,M,S0O6INL13G,811930,
wcsCmp,811933,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,punctata,,,Thunb.,Accepted,0,1,M,,,
wcsCmp,811939,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,pungens,,,Reinw. ex Blume,Accepted,1,0,M,,,853522-1
wcsCmp,811948,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,pygmaea,,,Welw. ex Hiern,Accepted,2,0,M,,,853526-1
wcsCmp,811978,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,racemifera,,,Roxb.,Accepted,0,2,M,,,
wcsCmp,811980,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,racemosa,,,L.,Accepted,6,1,H,C9A35L711X,,853540-1
wcsCmp,812015,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,recurvata,,,De Wild.,Accepted,1,0,M,,,584007-1
wcsCmp,812017,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,reflexa,,,Thunb.,Accepted,1,0,M,,,853557-1
wcsCmp,812027,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,religiosa,,,L.,Accepted,8,0,H,5I1JSR261Z,,853563-1
wcsCmp,812043,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,retusa,,,L.,Accepted,1,0,M,,,853577-1
wcsCmp,812068,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,ribes,,,Reinw. ex Blume,Accepted,1,0,M,,,853585-1
wcsCmp,812111,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,rubra,,,Vahl,Accepted,1,0,M,,,853612-1
wcsCmp,812142,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,rumphii,,,Blume,Accepted,2,0,M,,,853626-1
wcsCmp,812158,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,sagittata,,,Vahl,Accepted,1,0,M,,,853631-1
wcsCmp,812162,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,sagittifolia,,,Warb. ex Mildbr. & Burret,Accepted,1,0,M,,,
wcsCmp,812165,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,salicifolia,,,Vahl,Accepted,1,1,M,,,853634-1
wcsCmp,812180,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,sansibarica,,,Warb.,Accepted,1,0,M,,,853639-1
wcsCmp,812202,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,saussureana,,,DC.,Accepted,0,1,M,,,
wcsCmp,812255,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,scott-elliottii,,,Mildbr. & Burret,Accepted,1,0,M,,,584077-1
wcsCmp,812266,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,semicordata,,,Buch.-Ham. ex Sm.,Accepted,0,1,M,,,
wcsCmp,812275,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,septica,,,Burm.f.,Accepted,1,1,M,,,123269-3
wcsCmp,812314,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,simplicissima,,,Lour.,Accepted,1,0,M,,,853709-1
wcsCmp,812326,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,smithii,,,Horne ex Baker,Accepted,0,1,M,,,
wcsCmp,812400,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,storckii,,,Seem.,Accepted,1,0,M,,,853752-1
wcsCmp,812409,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,stuhlmannii,,,Warb.,Accepted,1,0,M,,,853758-1
wcsCmp,812425,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,subcuneata,,,Miq.,Accepted,1,0,M,,,853765-1
wcsCmp,812438,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,sublimbata,,,Corner,Accepted,1,0,M,,,584143-1
wcsCmp,812464,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,subtrinervia,,,K.Schum. & Lauterb.,Accepted,0,1,M,,,
wcsCmp,812483,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,sumatrana,,,Miq.,Accepted,0,1,M,,,
wcsCmp,812498,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,sur,,,Forssk.,Accepted,1,1,M,,,853792-1
wcsCmp,812503,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,sycomorus,,,L.,Accepted,5,2,M,A1ON63U3IA,,853797-1
wcsCmp,812515,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,talbotii,,,King,Accepted,1,0,M,,,
wcsCmp,812561,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,thonningii,,,Blume,Accepted,4,1,M,2WU812M90Y,,853830-1
wcsCmp,812573,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,tinctoria,,,G.Forst.,Accepted,1,0,M,,,853840-1
wcsCmp,812576,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,tinctoria,subsp.,gibbosa,(Blume) Corner,Accepted,0,1,M,,812573,
wcsCmp,812592,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,tonduzii,,,Standl.,Accepted,1,0,M,,,104743-2
wcsCmp,812638,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,trichopoda,,,Baker,Accepted,1,1,M,,,853871-1
wcsCmp,812649,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,trigona,,,L.f.,Accepted,1,0,M,,,853876-1
wcsCmp,812694,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,umbellata,,,Vahl,Accepted,1,0,M,,,853903-1
wcsCmp,812734,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,vallis-choudae,,,Delile,Accepted,1,0,M,,,853925-1
wcsCmp,812740,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,variegata,,,Blume,Accepted,1,0,M,,,853928-1
wcsCmp,812749,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,variolosa,,,Lindl. ex Benth.,Accepted,0,1,M,,,
wcsCmp,812783,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,virens,,,Aiton,Accepted,1,0,M,DP060152UA,,853954-1
wcsCmp,812799,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,vitiensis,,,Seem.,Accepted,1,0,M,,,853962-1
wcsCmp,812802,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,vogeliana,,,(Miq.) Miq.,Accepted,1,0,M,,,853964-1
wcsCmp,812820,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,wassa,,,Roxb.,Accepted,1,0,M,,,853973-1
wcsCmp,812824,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,webbiana,,,(Miq.) Miq.,Accepted,0,1,M,,,
wcsCmp,812836,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,wildemaniana,,,Warb.,Accepted,1,0,M,,,
wcsCmp,812862,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,yoponensis,,,Desv.,Accepted,1,0,M,,,853989-1
wcsCmp,812863,Plantae,Angiospermae,Eudicots,Rosales,Moraceae,Ficus,ypsilophlebia,,,Dugand,Accepted,1,0,M,,,104771-2
wcsCmp,812919,Plantae,Angiospermae,Eudicots,Fabales,Fabaceae,Fillaeopsis,discophora,,,Harms,Accepted,1,0,M,,,
wcsCmp,813006,Plantae,Angiospermae,Eudicots,Malvales,Malvaceae,Firmiana,simplex,,,(L.) W.Wight,Accepted,0,3,M,,,
wcsCmp,813137,Plantae,Angiospermae,Magnoliids,Magnoliales,Annonaceae,Fissistigma,polyanthum,,,(Hook.f. & Thomson) Merr.,Accepted,1,0,M,,,73056-1
wcsCmp,813190,Plantae,Angiospermae,Eudicots,Lamiales,Acanthaceae,Fittonia,albivenis,,,(Lindl. ex Veitch) Brummitt,Accepted,1,0,M,,,105033-2
wcsCmp,813216,Plantae,Angiospermae,Eudicots,Malpighiales,Malpighiaceae,Flabellaria,paniculata,,,Cav.,Accepted,2,0,M,,,556331-1
wcsCmp,813343,Plantae,Angiospermae,Eudicots,Fabales,Fabaceae,Flemingia,chappar,,,Buch.-Ham. ex Benth.,Accepted,1,0,M,,,
wcsCmp,813354,Plantae,Angiospermae,Eudicots,Fabales,Fabaceae,Flemingia,grahamiana,,,Wight & Arn.,Accepted,1,0,M,,,
wcsCmp,813376,Plantae,Angiospermae,Eudicots,Fabales,Fabaceae,Flemingia,macrophylla,,,(Willd.) Kuntze ex Merr.,Accepted,2,2,M,,,
wcsCmp,813413,Plantae,Angiospermae,Eudicots,Fabales,Fabaceae,Flemingia,strobilifera,,,(L.) W.T.Aiton,Accepted,4,0,M,,,
wcsCmp,813420,Plantae,Angiospermae,Eudicots,Fabales,Fabaceae,Flemingia,tuberosa,,,Dalzell,Accepted,1,0,M,,,
wcsCmp,813496,Plantae,Angiospermae,Eudicots,Sapindales,Rutaceae,Flindersia,fournieri,,,Pancher & Sebert,Accepted,1,0,M,,,578488-1
wcsCmp,813505,Plantae,Angiospermae,Eudicots,Sapindales,Rutaceae,Flindersia,maculosa,,,(Lindl.) Benth.,Accepted,0,1,M,,,
wcsCmp,813604,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Foeniculum,vulgare,,,Mill.,Accepted,65,8,H,J1UK54JBGH,,842680-1
wcsCmp,813604,Plantae,Angiospermae,Eudicots,Apiales,Apiaceae,Foeniculum,vulgare,,,Mill.,Accepted,65,8,H,R9S0526LYO,,842680-1
wcsCmp,813706,Plantae,Angiospermae,Eudicots,Fabales,Fabaceae,Fordia,splendidissima,,,(Blume ex Miq.) Buijsen,Accepted,1,0,M,,,
wcsCmp,813741,Plantae,Angiospermae,Eudicots,Rosales,Urticaceae,Forsskaolea,candida,,,L.f.,Accepted,1,0,M,,,854038-1
wcsCmp,813831,Plantae,Angiospermae,Eudicots,Ericales,Fouquieriaceae,Fouquieria,splendens,,,Engelm.,Accepted,4,0,H,8125X4W8XI,,105437-2
wcsCmp,814031,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,alnus,,,Mill.,Accepted,5,13,H,824G7B958Y,,717344-1
wcsCmp,814046,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,betulifolia,,,(Greene) Grubov,Accepted,1,0,M,,,
wcsCmp,814050,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,californica,,,(Eschsch.) A.Gray,Accepted,4,3,H,03MS571699,,30435046-2
wcsCmp,814053,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,californica,subsp.,occidentalis,(Howell) Kartesz & Gandhi,Accepted,1,0,M,,814050,980484-1
wcsCmp,814055,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,californica,subsp.,tomentella,(Benth.) Kartesz & Gandhi,Accepted,1,0,M,,814050,1119516-2
wcsCmp,814059,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,caroliniana,,,(Walter) A.Gray,Accepted,1,0,M,,,717360-1
wcsCmp,814071,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,goudotiana,,,(Triana & Planch.) Grubov,Accepted,0,1,M,,,
wcsCmp,814098,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,pubescens,,,(Ruiz & Pav.) Grubov,Accepted,0,1,M,,,
wcsCmp,814099,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,purshiana,,,Cooper,Accepted,9,16,H,E9S376T0H5,,
wcsCmp,814103,Plantae,Angiospermae,Eudicots,Rosales,Rhamnaceae,Frangula,rubra,,,(Greene) Grubov,Accepted,1,0,M,,,
wcsCmp,814273,Plantae,Angiospermae,Eudicots,Caryophyllales,Frankeniaceae,Frankenia,pulverulenta,,,L.,Accepted,1,0,M,,,366332-1
wcsCmp,814279,Plantae,Angiospermae,Eudicots,Caryophyllales,Frankeniaceae,Frankenia,salina,,,(Molina) I.M.Johnst.,Accepted,0,1,M,,,
wcsCmp,814331,Plantae,Angiospermae,Eudicots,Gentianales,Gentianaceae,Frasera,albomarginata,,,S.Watson,Accepted,1,1,M,,,367668-1
wcsCmp,814338,Plantae,Angiospermae,Eudicots,Gentianales,Gentianaceae,Frasera,caroliniensis,,,Walter,Accepted,5,0,H,13JM6H785G,,367672-1
wcsCmp,814347,Plantae,Angiospermae,Eudicots,Gentianales,Gentianaceae,Frasera,montana,,,Mulford,Accepted,1,0,M,,,105748-2
wcsCmp,814360,Plantae,Angiospermae,Eudicots,Gentianales,Gentianaceae,Frasera,speciosa,,,Douglas ex Griseb.,Accepted,3,0,H,EFH3OGC1C6,,367689-1
wcsCmp,814442,Plantae,Angiospermae,Eudicots,Malvales,Malvaceae,Fremontodendron,californicum,,,(Torr.) Coult.,Accepted,1,0,M,,,
wcsCmp,814675,Plantae,Angiospermae,Magnoliids,Magnoliales,Annonaceae,Friesodielsia,enghiana,,,(Diels) Verdc.,Accepted,0,1,M,,,
wcsCmp,814701,Plantae,Angiospermae,Magnoliids,Magnoliales,Annonaceae,Friesodielsia,obovata,,,(Benth.) Verdc.,Accepted,1,0,M,,,73130-1
wcsCmp,814960,Plantae,Angiospermae,Eudicots,Myrtales,Onagraceae,Fuchsia,magellanica,,,Lam.,Accepted,2,0,M,,,612572-1
wcsCmp,815124,Plantae,Angiospermae,Eudicots,Malvales,Malvaceae,Fuertesimalva,limensis,,,(L.) Fryxell,Accepted,0,1,M,,,
wcsCmp,815128,Plantae,Angiospermae,Eudicots,Malvales,Malvaceae,Fuertesimalva,peruviana,,,(L.) Fryxell,Accepted,0,1,M,,,
wcsCmp,815328,Plantae,Angiospermae,Eudicots,Ranunculales,Papaveraceae,Fumaria,capreolata,,,L.,Accepted,1,0,M,,,672920-1
wcsCmp,815356,Plantae,Angiospermae,Eudicots,Ranunculales,Papaveraceae,Fumaria,densiflora,,,DC.,Accepted,0,1,M,,,
wcsCmp,815468,Plantae,Angiospermae,Eudicots,Ranunculales,Papaveraceae,Fumaria,muralis,,,Sond. ex W.D.J.Koch,Accepted,4,0,M,,,673038-1
wcsCmp,815499,Plantae,Angiospermae,Eudicots,Ranunculales,Papaveraceae,Fumaria,officinalis,,,L.,Accepted,23,1,H,DM87NN227Z,,673050-1
wcsCmp,815524,Plantae,Angiospermae,Eudicots,Ranunculales,Papaveraceae,Fumaria,parviflora,,,Lam.,Accepted,4,0,H,478JA8M06C,,673065-1
wcsCmp,815639,Plantae,Angiospermae,Eudicots,Gentianales,Asclepiadaceae,Funastrum,clausum,,,(Jacq.) Schltr.,Accepted,1,0,M,,,
wcsCmp,815654,Plantae,Angiospermae,Eudicots,Gentianales,Asclepiadaceae,Funastrum,flavum,,,(Decne.) Malme,Accepted,1,0,M,,,
